Teste 1
5 4080 u
6 3456 l
7 3345 l
8 2087 f

Teste 1108
1 6009 g
2 5120 g
3 4657 x
4 4597 a
5 4218 a
6 3855 g
7 3456 g
8 2087 x

Teste 1109
1 5377 g
2 5120 g
3 4993 m
4 4869 o
5 4597 m
6 4386 b
7 4349 v
8 3855 o
9 2087 v

Teste 1110
1 6361 f
2 5598 a
3 5120 m
4 5097 o
5 4869 f
6 4814 b
7 4386 a
8 4099 m
9 3855 o

Teste 1111
1 7304 m
2 7298 p
3 7101 g
4 6968 m
5 6945 n
6 6767 q
7 6611 u
8 6572 r
9 6544 k
10 6494 y
11 6436 b
12 6414 e
13 6399 v
14 6394 a
15 6361 t
16 6359 i
17 6331 r
18 6267 m
19 6197 f
20 6171 i
21 6114 b
22 6094 s
22 6094 v
24 6041 q
25 6029 v
26 6001 u
27 5957 k
28 5954 a
29 5847 a
30 5804 p
31 5775 m
32 5756 z
33 5694 k
34 5684 r
35 5668 u
36 5649 p
37 5592 k
38 5589 k
39 5531 v
40 5498 b
41 5452 q
42 5390 m
43 5347 i
44 5303 r
45 5281 p
46 5277 j
47 5144 y
48 5141 s
49 5120 y
50 5043 y
51 5011 x
52 5008 j
53 4891 r
54 4869 u
55 4711 z
56 4674 a
57 4599 k
58 4565 j
59 4560 a
60 4510 r
61 4491 v
62 4459 f
63 4444 g
64 4386 i
65 4181 a
66 4171 q
67 4156 m
68 4126 y
69 4094 u
70 4017 u
71 3913 u
72 3908 i
73 3855 j
74 3804 n
75 3765 x
76 3711 u
77 3639 y
78 3536 t
79 3428 v
80 3425 e
81 3117 b

Teste 1112
1 7298 y
2 7191 o
3 6968 s
4 6767 o
5 6608 i
6 6572 a
7 6494 q
8 6414 g
9 6394 b
10 6359 b
11 6267 o
12 6171 c
13 6094 b
14 6089 p
15 6041 z
16 6001 e
17 5954 o
18 5900 v
19 5848 i
20 5841 j
21 5833 y
22 5804 o
23 5756 s
24 5750 c
25 5724 z
26 5684 p
27 5649 w
28 5642 t
29 5641 e
30 5589 o
31 5581 o
32 5498 j
33 5390 o
34 5305 o
35 5303 n
36 5290 o
37 5277 o
38 5263 a
39 5244 b
40 5243 b
41 5231 g
42 5218 u
43 5177 p
44 5141 s
45 5084 e
46 5065 o
47 5043 u
48 5008 o
49 4966 u
50 4869 k
51 4862 w
52 4820 w
53 4756 j
54 4711 o
55 4707 q
56 4674 j
57 4603 o
58 4593 w
59 4565 u
60 4510 p
61 4492 s
62 4459 o
63 4421 f
64 4386 w
65 4262 n
66 4229 o
67 4213 b
68 4171 w
69 4126 v
70 4017 e
71 3908 t
72 3888 k
73 3804 z
74 3788 s
75 3785 b
76 3711 f
77 3668 z
78 3536 b
79 3425 i
80 3292 o
81 2704 s

Teste 1113
1 7298 m
2 7199 p
3 7027 l
4 6968 w
5 6909 l
6 6723 s
7 6616 u
8 6608 p
9 6494 h
10 6408 z
11 6394 l
12 6363 c
13 6358 r
14 6293 i
15 6267 l
16 6239 e
17 6205 l
18 6094 a
18 6094 u
20 6041 t
21 6038 h
22 5954 s
23 5848 h
24 5844 t
25 5835 m
26 5833 i
27 5796 a
28 5756 c
29 5727 m
30 5724 l
31 5649 z
32 5641 d
33 5581 o
34 5537 d
35 5415 a
36 5396 a
36 5396 q
38 5390 y
39 5303 s
40 5288 e
41 5277 f
42 5244 h
43 5231 v
44 5194 i
45 5177 m
46 5161 y
47 5084 k
48 5078 p
49 5068 h
50 5055 y
51 5053 k
52 5043 r
53 5041 s
54 4966 p
55 4955 m
56 4910 z
57 4867 o
58 4866 l
59 4862 i
60 4847 f
61 4788 s
62 4785 i
63 4756 a
64 4707 u
65 4626 l
66 4603 o
67 4565 q
68 4507 i
69 4502 z
70 4498 u
71 4492 i
72 4446 h
73 4421 a
74 4353 v
75 4344 o
76 4280 i
77 4262 y
78 4213 k
79 4130 i
80 4126 l
81 3984 h
82 3908 m
83 3899 m
84 3804 l
85 3785 h
86 3668 i
87 3468 l
88 3425 l
89 3191 k
90 2774 w
91 2704 m

Teste 1114
1 7199 y
2 6968 z
3 6723 f
4 6719 s
5 6662 c
6 6608 f
7 6494 y
8 6408 z
9 6372 c
10 6363 d
11 6293 h
12 6239 d
13 6189 i
14 6162 w
15 6134 w
16 6094 t
17 6041 w
18 5961 h
19 5954 e
20 5908 y
21 5857 f
22 5844 q
23 5833 n
24 5777 e
25 5768 z
26 5756 s
27 5724 c
28 5716 d
29 5680 d
30 5651 f
30 5651 t
32 5641 y
33 5587 t
34 5537 f
35 5526 k
36 5493 x
37 5422 m
38 5396 k
39 5392 d
40 5390 k
41 5388 f
42 5319 a
43 5288 o
44 5244 x
45 5229 n
46 5194 m
47 5161 m
48 5078 u
49 5055 n
50 5043 n
51 5030 n
52 4986 v
53 4966 x
54 4910 f
55 4866 o
56 4847 a
57 4808 c
58 4785 x
59 4710 q
60 4707 k
61 4704 z
62 4675 y
63 4673 q
64 4611 k
65 4603 c
66 4540 l
67 4507 u
68 4498 v
69 4448 n
70 4446 l
71 4390 x
72 4353 i
73 4339 k
74 4280 q
75 4262 s
76 4257 d
77 4255 k
78 4221 m
79 4213 c
80 4126 d
81 4117 x
82 4065 f
83 3908 k
84 3879 o
85 3804 y
86 3770 o
87 3668 w
88 3425 d
89 3181 u
90 3007 u
91 2774 t

Teste 1115
1 7596 y
2 5511 d
3 5287 n
4 5251 v
5 5184 e
6 5115 j
7 4915 a
8 4773 k
9 4683 b
10 4603 d
11 4543 b
12 4507 j
13 4448 b
14 4409 r
15 4390 g
16 4377 x
17 4339 x
18 4262 v
19 4255 e
20 4213 x
21 4117 r
22 4111 g
23 4087 x
24 3908 b
25 3804 k
26 3668 n
27 3181 a
28 2774 y

Teste 1116
1 6636 p
2 5566 x
3 5511 e
4 5445 k
5 5251 d
6 5115 l
7 4773 k
8 4737 s
9 4603 f
10 4567 e
11 4565 y
12 4507 s
13 4409 u
14 4377 x
15 4288 k
16 4268 l
17 4262 f
18 4213 k
19 4111 p
20 4093 f
21 3939 f
22 3908 y
23 3814 f
24 3668 n
25 3542 d
26 3528 u
27 3069 n
28 2774 f

Teste 1117
1 7121 z
2 6587 y
3 6385 i
4 6361 r
5 6276 m
6 6203 p
7 6148 v
8 5664 h
9 5566 b
10 5514 p
11 5445 p
12 5374 o
13 5288 p
14 5229 y
15 5194 v
16 5161 v
17 5115 v
18 5095 y
19 5055 c
20 5052 o
21 5030 j
22 5016 z
23 4966 r
24 4870 e
25 4866 t
26 4808 z
27 4743 z
28 4737 v
29 4710 m
30 4704 y
31 4673 o
32 4567 s
33 4507 z
34 4377 i
35 4319 d
36 4268 e
37 4252 v
38 4222 n
39 4213 z
40 4103 s
41 4093 h
42 4079 c
43 3908 o
44 3668 d
45 3528 d
46 3474 d
47 3329 b
48 3244 j
49 2774 n
50 2699 t

Teste 1118
1 6587 e
2 6550 z
3 6368 i
4 6361 s
5 6332 l
6 6287 e
7 6256 s
8 6203 x
9 6165 p
10 6157 b
11 6063 d
12 5889 p
13 5877 g
14 5815 f
15 5664 i
16 5577 j
17 5564 e
18 5514 d
19 5513 p
20 5506 x
21 5374 t
22 5322 e
23 5229 j
24 5226 x
25 5161 c
26 5143 g
27 5095 p
28 5072 e
29 5052 e
30 5016 e
31 4870 l
32 4808 g
33 4737 p
34 4704 l
35 4644 l
36 4586 c
37 4567 e
38 4377 p
39 4268 g
40 4222 l
41 4103 b
42 4079 e
43 3930 e
44 3896 l
45 3668 f
46 3613 i
47 3474 z
48 3244 x
49 2957 t
50 2699 i

Teste 1119
1 7488 f
2 7258 k
3 7199 f
4 6964 t
5 6766 c
6 6723 g
7 6662 s
8 6550 f
9 6494 e
10 6382 e
11 6372 t
12 6361 z
13 6337 p
14 6293 b
15 6287 x
16 6203 t
17 6197 f
18 6189 o
19 6171 c
20 6157 i
21 6143 z
22 6134 p
23 6116 x
24 6041 f
25 5961 b
26 5954 i
27 5889 z
28 5857 h
29 5839 p
30 5837 g
31 5833 e
32 5817 v
33 5815 p
34 5768 z
35 5724 v
36 5680 c
37 5673 c
38 5651 c
39 5587 c
40 5578 e
41 5577 g
42 5569 e
43 5529 q
44 5526 b
45 5514 r
46 5506 q
47 5485 h
48 5443 p
49 5422 u
50 5392 j
51 5388 e
52 5322 c
53 5240 b
54 5231 p
55 5226 i
56 5143 m
57 5114 t
58 5072 x
59 5070 c
60 5036 r
61 5016 a
62 4958 c
63 4934 t
64 4912 z
65 4842 i
66 4808 t
67 4794 i
68 4775 g
69 4722 s
70 4704 k
71 4702 i
72 4642 x
73 4595 q
74 4586 x
75 4551 x
76 4483 t
77 4401 t
78 4377 o
79 4330 g
80 4300 o
81 4227 o
82 4222 q
83 4095 z
84 4079 p
85 3896 e
86 3887 e
87 3815 a
88 3757 j
89 3613 c
90 3347 f
91 3244 g
92 3224 m
93 2767 u
94 2699 p

Teste 1120
1 7258 v
2 6964 w
3 6803 c
4 6723 z
5 6579 b
6 6550 y
7 6497 e
8 6459 w
9 6382 z
10 6361 v
11 6337 j
12 6306 b
13 6293 n
14 6269 z
15 6203 h
16 6189 t
17 6185 z
18 6157 y
19 6134 y
20 6062 v
21 6041 e
22 5961 h
23 5954 z
24 5857 b
25 5847 l
26 5837 i
27 5832 y
28 5817 w
29 5812 i
30 5768 j
31 5748 r
32 5707 y
33 5689 l
34 5680 c
35 5651 p
36 5578 y
37 5569 k
38 5526 i
39 5506 x
40 5456 k
41 5454 a
42 5443 f
43 5392 u
44 5385 a
45 5374 n
46 5373 p
47 5322 x
48 5257 y
49 5231 s
50 5182 x
51 5154 y
52 5143 a
53 5136 u
54 5107 s
55 5072 a
56 5036 c
57 4958 r
58 4953 t
59 4916 i
60 4912 j
61 4856 v
62 4808 b
63 4775 y
64 4715 j
65 4704 e
66 4688 c
67 4679 i
68 4657 f
69 4642 i
70 4586 h
71 4565 x
72 4539 w
73 4483 p
74 4441 t
75 4377 h
76 4360 u
77 4319 g
78 4300 e
79 4288 p
80 4222 g
81 4133 a
82 4079 u
83 3903 z
84 3887 l
85 3757 v
86 3687 e
87 3652 e
88 3591 h
89 3347 t
90 3253 h
91 3224 l
92 3221 y
93 2885 v
94 2699 a

Teste 1121
1 7386 a
2 7122 o
3 6828 p
4 6451 d
5 5608 s
6 5503 u
7 5463 m
8 5417 x
9 5279 u
10 4961 v
11 4953 m
12 4912 o
13 4901 u
14 4881 m
15 4808 s
16 4780 n
17 4761 s
18 4715 u
19 4688 s
20 4657 s
21 4586 o
22 4539 x
23 4530 g
24 4485 i
25 4441 g
26 4360 a
27 4300 d
28 4222 v
29 4165 o
30 4079 c
31 3887 n
32 3687 u
33 3591 p
34 3585 s
35 3439 c
36 3253 i
37 3221 u
38 2699 m

Teste 1122
1 7122 b
2 6621 u
3 6531 q
4 6451 s
5 6066 o
6 5618 y
7 5598 b
8 5546 n
9 5523 z
10 5505 b
11 5503 f
12 5417 o
13 5199 x
14 5150 g
15 5107 y
16 5070 p
17 5045 e
18 4969 b
19 4961 p
20 4912 o
21 4881 b
22 4780 q
23 4715 e
24 4659 r
25 4657 y
26 4599 s
27 4539 b
28 4485 n
29 4384 k
30 4360 u
31 4222 x
32 4079 y
33 4000 o
34 3687 z
35 3585 k
36 3582 f
37 3253 r
38 2699 g

Teste 1123
1 6977 c
2 6964 t
3 6919 t
4 6723 s
5 6621 y
6 6550 k
7 6459 j
8 6451 t
9 6361 y
10 6306 a
11 6269 q
12 6245 c
13 6241 v
14 6189 z
15 6164 k
16 6157 k
17 6108 s
18 6062 d
19 5961 l
19 5961 z
21 5942 t
22 5898 h
23 5857 h
24 5840 o
25 5837 c
26 5817 c
27 5768 s
28 5707 i
29 5680 o
30 5652 p
31 5618 z
32 5582 l
33 5578 t
34 5546 l
35 5531 d
36 5526 g
37 5505 b
38 5490 q
39 5486 y
40 5483 z
41 5476 d
42 5456 e
43 5443 g
44 5417 v
45 5385 v
46 5373 z
47 5354 v
48 5347 g
49 5257 l
50 5242 i
51 5182 l
52 5168 d
53 5150 j
54 5143 l
55 5107 b
56 5070 v
57 5066 b
58 5036 l
59 4969 w
60 4912 p
61 4792 j
62 4780 d
63 4754 l
64 4659 b
64 4659 w
66 4642 b
67 4641 z
68 4621 d
69 4611 z
70 4599 w
71 4591 k
72 4538 a
73 4537 a
74 4485 b
75 4449 e
76 4436 y
77 4429 l
78 4360 p
79 4331 t
80 4325 l
81 4151 w
82 4127 j
83 4114 w
84 4079 k
85 4055 w
86 3900 k
87 3829 v
88 3766 g
89 3745 z
90 3687 a
91 3582 d
92 3360 s
93 2699 d
94 1193 p

Teste 1124
1 7181 n
2 6964 r
3 6723 o
4 6671 w
5 6550 u
6 6520 n
7 6451 e
8 6306 c
9 6245 j
10 6241 v
11 6189 v
12 6157 y
13 6062 o
14 6055 j
15 5961 w
16 5956 i
17 5904 w
18 5898 q
19 5892 i
20 5840 i
21 5817 d
22 5713 a
23 5711 i
24 5707 k
25 5699 j
26 5652 r
27 5595 e
28 5594 t
29 5582 i
30 5546 r
31 5526 s
32 5490 n
33 5483 v
34 5456 t
35 5455 r
36 5417 w
37 5374 r
38 5373 j
39 5370 h
40 5347 c
41 5258 j
42 5242 y
43 5224 b
44 5197 p
45 5168 a
46 5143 m
47 5126 v
48 5119 e
49 5103 i
50 5081 h
51 5070 u
52 5036 l
53 4982 s
54 4953 o
55 4936 b
56 4933 c
57 4912 w
58 4807 l
59 4780 n
60 4705 q
61 4699 o
62 4659 f
63 4642 i
64 4621 i
65 4599 j
66 4570 b
67 4557 q
68 4538 q
69 4505 u
70 4485 e
71 4436 b
72 4376 h
73 4360 p
74 4325 v
75 4296 m
76 4242 f
77 4167 c
78 4127 z
79 4079 b
80 4045 v
81 3900 h
82 3863 e
82 3863 w
84 3860 z
85 3766 b
86 3736 u
87 3687 e
88 3634 y
89 3566 y
90 3482 k
91 3380 d
92 3360 h
93 2724 r
94 1193 h

Teste 1125
1 6929 r
2 1193 r

Teste 1126
1 4219 c
2 1193 c

Teste 1127
1 6342 n
2 6136 v
3 6085 u
4 5861 h
5 5830 a
6 5772 y
7 5712 z
8 5636 b
9 5594 a
10 5546 t
11 5490 v
12 5456 h
13 5425 r
14 5417 v
15 5383 y
16 5373 r
17 5347 f
18 5333 y
19 5305 y
20 5276 b
21 5253 t
22 5252 s
23 5242 d
23 5242 v
25 5197 n
26 5187 d
27 5143 b
28 5119 z
29 5087 r
30 5081 n
31 5036 y
32 4953 y
33 4933 y
34 4888 t
35 4849 n
36 4807 f
37 4748 n
38 4705 r
39 4659 y
40 4621 y
41 4570 t
42 4538 h
43 4531 f
44 4488 f
45 4485 n
46 4416 v
47 4376 j
48 4346 y
49 4335 h
50 4325 i
51 4320 y
52 4298 w
53 4242 s
54 4127 k
55 4110 l
56 4045 g
57 3965 k
58 3897 i
59 3863 b
60 3860 u
61 3736 v
62 3670 g
63 3634 l
64 3482 w
65 3360 y
66 2519 j
67 1193 a

Teste 1128
1 6714 l
2 6625 d
3 6158 z
4 6136 q
5 6064 q
6 6059 r
7 5919 d
8 5913 l
9 5861 s
10 5772 q
11 5755 r
12 5740 a
13 5638 b
14 5636 l
15 5618 p
16 5602 u
17 5546 j
18 5532 q
19 5456 h
20 5417 s
21 5373 z
22 5369 w
23 5340 p
24 5333 f
25 5282 l
26 5276 l
27 5252 u
28 5242 c
29 5213 j
30 5206 r
31 5187 e
32 5176 c
33 5146 e
34 5119 r
35 5081 v
36 4980 s
37 4953 p
38 4933 z
39 4901 n
40 4888 r
41 4807 l
42 4770 t
43 4705 w
44 4621 i
45 4582 f
46 4538 t
47 4488 a
48 4477 s
49 4416 n
50 4346 z
51 4325 p
52 4300 v
53 4298 b
54 4127 p
55 4088 v
56 4045 r
57 3900 a
58 3897 d
59 3860 n
60 3676 a
61 3670 a
62 3617 h
63 3546 i
64 3482 d
65 3355 n
66 3231 p
67 2519 v

Teste 1129
1 6714 c
2 6589 p
3 6565 i
4 6396 r
5 6359 y
6 6241 l
7 6219 i
8 6158 k
9 6157 l
10 6130 g
11 6064 a
12 6055 f
13 5990 s
14 5973 h
15 5956 j
16 5919 g
17 5898 n
18 5861 j
19 5840 e
20 5810 o
21 5777 p
22 5765 f
23 5764 c
24 5755 w
25 5713 v
26 5710 e
27 5707 j
28 5683 w
29 5665 n
30 5652 m
31 5638 r
32 5628 j
33 5627 x
34 5618 u
35 5614 b
36 5593 j
37 5588 x
38 5546 y
39 5456 r
40 5418 v
41 5395 p
42 5373 e
43 5357 z
44 5340 i
45 5339 c
46 5282 f
47 5268 y
48 5252 x
49 5213 j
50 5187 e
51 5146 s
52 5141 k
53 5088 r
54 5081 n
55 5049 r
56 5001 k
57 4966 w
58 4953 x
59 4918 j
60 4901 y
61 4807 o
62 4804 n
63 4770 e
64 4765 m
65 4705 r
66 4582 p
67 4488 c
68 4416 b
69 4325 g
70 4298 p
71 4287 e
72 4284 l
73 4212 u
74 4088 p
75 3954 f
76 3947 a
77 3900 k
78 3860 i
79 3670 z
80 3546 w
81 3527 j
82 3355 h
83 3346 s
84 2661 g
85 2519 s

Teste 1130
1 7462 p
2 6589 t
3 6557 j
4 6396 u
5 6390 o
6 6308 o
7 6241 c
8 6179 a
9 6162 t
10 6158 p
11 6130 r
12 6096 g
13 6055 n
14 6027 q
15 5973 u
16 5933 k
17 5923 a
18 5919 a
19 5909 y
20 5861 p
21 5835 z
22 5810 l
23 5765 a
24 5755 q
25 5710 y
26 5706 z
27 5686 b
28 5683 q
29 5669 d
30 5652 f
31 5641 p
32 5628 d
33 5618 z
34 5593 w
35 5576 l
36 5546 b
37 5515 r
38 5427 w
39 5418 z
40 5373 o
41 5340 b
42 5310 d
43 5304 m
44 5299 a
45 5282 m
46 5252 a
47 5187 a
48 5141 k
49 5081 g
50 5063 u
51 5001 u
52 4972 z
53 4953 e
54 4952 n
55 4932 a
56 4901 n
57 4875 r
58 4804 z
59 4774 n
60 4765 n
61 4719 b
62 4714 l
63 4712 z
64 4606 y
65 4582 o
66 4580 c
67 4457 f
68 4416 d
69 4321 u
70 4298 r
71 4284 s
72 4244 z
73 4119 p
74 4092 u
75 4088 j
76 4026 n
77 3947 p
78 3860 f
79 3812 q
80 3651 e
81 3546 y
82 3355 z
83 3084 f
84 2985 s
85 2661 z

Teste 1131
1 6847 s
2 6395 q
3 6241 r
4 5909 z
5 5835 g
6 5765 k
7 5710 o
8 5686 i
9 5669 s
10 5641 q
11 5618 y
12 5608 g
13 5576 f
14 5575 r
15 5544 b
16 5515 r
17 5418 b
18 5356 v
19 5354 o
20 5340 z
21 5304 v
22 5282 j
23 5222 t
24 5217 q
25 5212 l
26 5187 i
27 5162 z
28 5131 o
29 5081 g
30 5043 g
31 5001 b
32 4969 b
33 4953 n
34 4932 a
35 4903 q
36 4875 p
37 4851 i
37 4851 z
39 4833 v
40 4816 n
41 4813 g
42 4774 v
43 4753 g
44 4739 u
45 4719 r
46 4712 t
47 4619 i
48 4582 w
49 4457 g
50 4456 i
51 4389 k
52 4321 g
53 4284 u
54 4229 p
55 4142 y
56 4119 m
57 4088 o
58 4046 f
59 4026 m
60 3947 l
61 3837 w
62 3812 q
63 3653 a
64 3546 q
65 3348 j
66 3084 z
67 2661 i

Teste 1132
1 6764 s
2 6762 j
3 6395 m
4 6264 p
5 6121 l
6 6082 y
7 6051 n
8 5971 d
9 5967 c
10 5909 o
11 5765 l
12 5714 z
13 5686 j
14 5648 e
15 5642 z
16 5641 l
17 5608 f
18 5575 r
19 5520 m
20 5515 d
21 5480 r
22 5413 a
23 5356 l
24 5355 q
25 5340 s
26 5284 w
27 5282 n
28 5261 z
29 5246 c
30 5217 w
31 5187 s
32 5131 b
33 5043 p
34 4984 s
35 4969 e
36 4932 s
37 4875 c
38 4866 s
39 4851 n
40 4839 n
41 4816 t
42 4774 q
43 4765 n
44 4739 m
45 4712 a
46 4582 u
47 4581 s
48 4556 f
49 4537 l
50 4485 o
51 4456 z
52 4393 b
53 4389 t
54 4369 m
55 4321 l
56 4285 d
57 4229 c
58 4119 z
59 4046 s
60 4016 b
61 3947 n
62 3812 d
63 3760 l
64 3546 y
65 3376 u
66 3084 b
67 3028 l

Teste 1133
1 7289 s
2 7057 p
3 6051 r
4 6045 d
5 5967 a
6 5765 g
7 5727 o
8 5686 p
9 5642 d
10 5621 x
11 5608 k
12 5595 d
13 5578 o
14 5520 s
15 5513 u
16 5480 y
17 5356 e
18 5348 n
19 5340 k
20 5282 n
21 5267 k
22 5246 m
23 5244 p
24 5187 o
25 5174 n
26 5150 k
27 5107 e
28 5060 q
29 5043 u
30 5015 y
31 4969 c
32 4948 a
33 4898 a
34 4875 o
35 4851 n
36 4820 m
37 4816 y
38 4778 v
39 4769 t
40 4765 p
41 4712 v
42 4581 s
43 4537 a
44 4456 q
45 4428 o
46 4390 g
47 4389 n
48 4321 p
49 4238 a
50 4229 l
51 4116 y
52 4092 l
53 4087 n
54 4046 t
55 3947 x
56 3912 s
57 3760 o
58 3615 c
59 3554 p
60 3376 d
61 3028 a

Teste 1134
1 7298 y
2 7057 k
3 6737 u
4 6116 v
5 6045 j
6 5765 h
7 5686 y
8 5621 x
9 5595 p
10 5520 q
11 5480 t
12 5397 h
13 5370 q
14 5348 h
15 5332 c
16 5282 i
17 5246 q
18 5237 t
19 5187 c
20 5150 q
21 5122 w
22 5115 f
23 5060 w
24 5015 v
25 4996 k
26 4948 d
27 4908 r
28 4875 y
29 4820 p
30 4819 q
31 4778 f
32 4765 d
33 4756 f
34 4743 h
35 4681 r
36 4618 j
37 4596 c
38 4581 a
39 4555 u
40 4538 h
41 4529 x
42 4457 p
43 4456 u
44 4390 h
45 4365 p
46 4321 c
47 4229 j
48 4165 d
49 4136 a
50 4092 r
51 4046 f
52 4004 q
53 3961 i
54 3940 d
55 3912 r
56 3826 j
57 3615 p
58 3376 u
59 3358 y
60 3214 p
61 3065 r

Teste 1135
1 7298 s
2 7098 j
3 7030 s
4 6737 w
5 6395 v
6 6270 s
7 6267 r
8 6247 m
9 6238 t
10 6198 u
11 6121 g
12 6045 d
13 5816 p
14 5717 e
15 5686 p
16 5632 x
17 5595 y
18 5534 n
19 5506 s
20 5480 r
21 5370 c
22 5365 b
23 5332 l
24 5307 i
25 5246 p
26 5190 e
27 5187 e
28 5143 m
29 5122 e
30 5060 n
31 4996 o
32 4908 x
33 4862 e
34 4820 b
35 4778 s
36 4756 i
37 4746 d
38 4722 y
39 4719 n
40 4681 p
41 4596 t
42 4569 f
43 4555 t
44 4529 j
45 4501 c
46 4477 l
47 4456 i
48 4424 w
49 4365 m
50 4346 p
51 4250 i
52 4229 s
53 4198 v
54 4169 g
55 4136 n
56 4046 f
57 3961 e
58 3912 c
59 3864 c
60 3749 a
61 3615 m
62 3571 o
63 3358 u
64 3356 t
65 3065 a
66 3022 p

Teste 1136
1 7098 s
2 6737 q
3 6273 j
4 6270 i
5 6247 h
6 6198 g
7 6059 c
8 6045 j
9 5738 w
10 5717 c
11 5710 i
12 5686 h
13 5632 c
14 5534 q
15 5519 f
16 5489 o
17 5480 g
18 5457 f
19 5445 c
20 5365 g
21 5307 z
22 5208 g
23 5190 f
24 5143 h
25 5141 z
26 5077 l
27 5071 i
28 5060 g
29 4987 s
30 4967 i
31 4923 g
32 4908 g
33 4906 g
34 4820 b
35 4805 g
36 4756 f
37 4733 z
38 4722 n
39 4687 y
40 4681 o
41 4659 f
42 4607 q
43 4569 l
44 4529 f
44 4529 q
46 4485 g
47 4477 y
48 4424 i
49 4378 z
50 4346 z
51 4229 b
52 4209 n
53 4169 f
54 4116 o
55 4082 b
56 4046 e
57 3994 e
58 3988 h
59 3982 b
60 3912 w
61 3749 o
62 3571 i
63 3356 z
64 3022 e
65 2963 f
66 2924 e

Teste 1137
1 7462 i
2 6764 t
3 6737 t
4 6557 x
5 6436 v
6 6390 u
7 6270 i
8 6241 z
9 6227 g
10 6198 b
11 6162 r
12 6130 w
13 6055 r
14 6045 o
15 5973 n
16 5923 x
17 5840 v
18 5765 b
19 5752 e
20 5717 i
21 5707 d
22 5686 k
23 5658 x
24 5652 i
25 5593 l
26 5564 u
27 5539 o
28 5534 p
29 5489 x
30 5457 u
31 5432 t
32 5431 x
33 5405 k
34 5365 g
35 5290 t
36 5247 g
37 5216 r
38 5208 j
39 5173 u
40 5143 v
41 5089 r
42 5077 r
43 5076 z
44 5066 j
45 5060 u
46 5046 e
47 5043 a
48 4967 g
49 4939 s
50 4908 j
51 4828 j
52 4820 j
53 4773 n
54 4756 w
55 4722 s
56 4716 a
57 4681 e
58 4607 a
59 4585 u
60 4530 s
61 4529 s
62 4516 x
63 4496 v
64 4485 j
65 4424 k
66 4399 r
67 4346 v
68 4282 j
69 4209 e
70 4116 c
71 4084 p
72 4046 d
73 3988 a
74 3912 l
75 3720 c
76 3654 x
77 3605 w
78 3589 j
79 3571 x
80 3513 w
81 3483 i
82 3301 m
83 3022 v
84 2924 m
85 2879 k

Teste 1138
1 6764 f
2 6705 t
3 6635 w
4 6557 i
5 6390 l
6 6325 n
7 6243 z
8 6241 e
9 6198 o
10 6164 e
11 6140 c
12 6130 t
13 6109 m
14 6045 w
15 6021 c
16 5974 r
17 5963 i
18 5932 x
19 5923 e
20 5765 i
21 5738 w
22 5717 p
23 5686 i
24 5652 i
25 5615 i
26 5564 w
27 5534 w
28 5490 g
29 5457 z
30 5431 o
31 5408 p
32 5403 l
33 5394 c
33 5394 e
35 5365 e
36 5329 d
37 5303 m
38 5271 o
39 5255 o
40 5247 b
41 5208 c
42 5178 a
43 5143 m
44 5077 z
45 5066 n
46 5054 o
47 5046 g
48 5031 d
49 4967 t
50 4946 i
51 4908 c
52 4872 i
53 4866 z
54 4820 u
55 4756 q
56 4716 r
57 4687 w
58 4607 m
59 4604 n
60 4562 p
61 4534 f
62 4530 z
63 4516 p
64 4485 n
65 4466 b
66 4417 t
67 4399 p
68 4282 u
69 4217 e
70 4116 c
71 4082 n
72 4046 o
73 4044 p
74 4010 k
75 4008 z
76 3912 d
77 3892 i
78 3717 u
79 3654 d
80 3621 q
81 3589 x
82 3513 n
83 3346 u
84 3301 a
85 2924 k

Teste 1139
1 6471 z
2 6369 d
3 6345 d
4 6230 j
5 6202 n
6 6143 c
7 6021 a
8 5976 m
9 5963 r
10 5923 n
11 5909 d
12 5874 j
13 5738 n
14 5686 d
15 5632 y
16 5615 r
17 5611 l
18 5564 q
19 5553 o
20 5534 k
21 5513 t
22 5457 g
23 5434 s
24 5410 m
25 5408 j
26 5394 d
27 5365 q
28 5303 j
29 5293 g
30 5255 i
31 5250 q
32 5211 q
33 5208 y
34 5143 m
35 5087 a
36 5066 n
37 5046 t
38 5027 r
39 5000 i
40 4977 v
41 4976 x
42 4967 p
43 4908 s
44 4877 l
45 4866 l
46 4756 x
47 4687 e
48 4604 q
49 4601 q
50 4552 k
51 4534 c
52 4516 i
53 4466 a
54 4399 l
55 4217 g
56 4172 n
57 4082 o
58 4044 z
59 4008 m
60 3912 r
61 3892 v
62 3775 g
63 3760 e
64 3698 p
65 3654 q
66 3589 d
67 3537 w
68 3392 i
69 3346 w
70 2924 q
71 2900 n

Teste 1140
1 7004 g
2 6369 l
3 6356 y
4 6317 e
5 6230 a
6 6143 e
7 6017 s
8 5976 u
9 5923 q
10 5887 w
11 5884 i
12 5874 e
13 5686 h
14 5615 w
15 5579 p
16 5564 i
17 5534 v
18 5457 a
19 5428 u
20 5427 v
21 5410 m
22 5394 t
23 5393 i
24 5342 e
25 5303 c
26 5255 u
27 5211 y
28 5177 w
29 5161 a
30 5143 j
31 5066 p
32 5049 q
33 5027 c
34 4977 g
35 4967 w
36 4877 b
37 4756 y
38 4653 g
39 4621 l
40 4604 z
41 4598 h
42 4552 g
